odds_id,event_id,sport,match,market,market_params,bookmaker,outcome,odds,timestamp,is_active 
7134197a-269d-4cea-9e96-b9d82c5b64a1,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Paddy Power,Warriors,3.06,2025-11-11T00:14:04.484555,True
b09a52a7-dbc6-4bd2-aa3f-55e3f5848dfb,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Betfair,Lakers,2.16,2025-11-11T00:14:04.484555,True
d24ad5c9-ec6b-41e3-8d67-6dd618996e8d,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Betfair,Draw,3.93,2025-11-11T00:14:04.484555,True
fe180f7d-b258-4555-a781-ba2e4457bd2d,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Betfair,Warriors,2.97,2025-11-11T00:14:04.484555,True
ac6a0100-e2c7-4fc4-a2a3-25966ef46f10,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Betway,Lakers,2.68,2025-11-11T00:14:04.484555,True
c0141172-cdb1-40f9-9a24-7b564b547c97,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Betway,Draw,4.28,2025-11-11T00:14:04.484555,True
46386e69-12dd-4483-aaf3-b376906945a8,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Betway,Warriors,3.34,2025-11-11T00:14:04.484555,True
f70d1ec6-cdcc-4e32-84e8-61f9c046f1c8,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Unibet,Lakers,2.92,2025-11-11T00:14:04.484555,True
567d9a70-987d-448e-b873-f377857b1977,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Unibet,Draw,3.0,2025-11-11T00:14:04.484555,True
b0b1869c-c5b5-46b1-963c-b6145aed5890,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Unibet,Warriors,2.57,2025-11-11T00:14:04.484555,True
2af39245-8535-40a5-ad79-a7cdef6d51c0,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Bwin,Lakers,2.98,2025-11-11T00:14:04.484555,True
45136fc7-af62-4ac4-ba0a-5a73a8b442e5,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Bwin,Draw,3.76,2025-11-11T00:14:04.484555,True
ecff1efe-459a-4c8d-bf7a-d94efa283620,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Bwin,Warriors,2.67,2025-11-11T00:14:04.484555,True
199c5389-0ce7-4dd1-9cae-7baacc11b812,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Coral,Lakers,2.99,2025-11-11T00:14:04.484555,True
61205707-f143-4f83-b290-2b6e570dc2b9,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Coral,Draw,3.95,2025-11-11T00:14:04.484555,True
6276f825-209b-4e95-9016-13f2d39aa625,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,Coral,Warriors,2.29,2025-11-11T00:14:04.484555,True
a7f0f726-166c-4fab-9a96-1bdaf9e60542,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,William Hill,Lakers,3.41,2025-11-11T00:14:04.484555,True
c3858eab-d977-4db2-914b-0c4ba7530108,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,William Hill,Draw,3.85,2025-11-11T00:14:04.484555,True
9ec11f43-b8d5-4f47-94b6-1b214ad8be57,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Match Winner,,William Hill,Warriors,2.93,2025-11-11T00:14:04.484555,True
7dc54a55-b861-4993-9051-b9fe998b431c,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Ladbrokes,Over 220.5,2.09,2025-11-11T00:14:04.484555,True
563f4fbf-a03a-426c-923e-195b88bc4167,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Ladbrokes,Under 220.5,1.93,2025-11-11T00:14:04.484555,True
ba534ecb-aa70-4404-936f-39c2c0683775,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Betway,Over 220.5,1.87,2025-11-11T00:14:04.484555,True
76c1c2fa-b413-4357-8bcc-a1ab10220c2f,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Betway,Under 220.5,2.19,2025-11-11T00:14:04.484555,True
812f91e6-5617-4ec8-b359-552d1e1a4aea,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,William Hill,Over 220.5,2.01,2025-11-11T00:14:04.484555,True
744365c8-299d-4c37-add5-92565954ac2e,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,William Hill,Under 220.5,1.97,2025-11-11T00:14:04.484555,True
e9e85848-eccd-4ace-83bf-2433f33ee871,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Paddy Power,Over 220.5,1.98,2025-11-11T00:14:04.484555,True
bbcccd6b-d41b-4fc3-b023-e1ed452b4e0b,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Paddy Power,Under 220.5,2.03,2025-11-11T00:14:04.484555,True
b92711ee-5a9c-434a-8eb9-b2a1dffae17c,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Bet365,Over 220.5,1.89,2025-11-11T00:14:04.484555,True
ae307b90-8a8c-4991-89be-73e6a10028b7,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Bet365,Under 220.5,2.14,2025-11-11T00:14:04.484555,True
1cc87f42-3d14-4457-97f5-1e2bbcf8b73e,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Unibet,Over 220.5,2.06,2025-11-11T00:14:04.484555,True
b545c05c-abee-455e-b791-fdfd1344006a,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Unibet,Under 220.5,1.95,2025-11-11T00:14:04.484555,True
b977bcdc-bcac-4a39-9f82-96ec535c17df,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Betfair,Over 220.5,1.88,2025-11-11T00:14:04.484555,True
54e6ad52-bd6d-45a2-a6d8-1b2cfef1d07e,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Betfair,Under 220.5,2.16,2025-11-11T00:14:04.484555,True
f495fed3-cb5d-4aea-9ec2-e8ccc320cb40,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Coral,Over 220.5,1.88,2025-11-11T00:14:04.484555,True
ab480e3b-3911-4a84-9542-41b6f8eecff1,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Total Points,220.5,Coral,Under 220.5,2.1,2025-11-11T00:14:04.484555,True
db4180e3-884e-4720-a3ec-8b7fd7524bcc,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.0,Betfair,Lakers -5.0,1.91,2025-11-11T00:14:04.484555,True
d4162a3a-83a2-4382-bf58-8ab3dddc2f17,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.0,Betfair,Warriors +5.0,2.09,2025-11-11T00:14:04.484555,True
5cfaba73-c165-489c-b94b-e91e193e362c,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-6.5,888sport,Lakers -6.5,1.83,2025-11-11T00:14:04.484555,True
a5fbbe57-3b9e-4e8f-8535-1807234f6fdb,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-6.5,888sport,Warriors +6.5,2.18,2025-11-11T00:14:04.484555,True
ca67ce64-ba7e-4136-a41c-436ed55fda4d,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.5,Bet365,Lakers -5.5,1.83,2025-11-11T00:14:04.484555,True
fbc45f75-a62f-4dcb-ad1f-15941ced2ce7,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.5,Bet365,Warriors +5.5,2.24,2025-11-11T00:14:04.484555,True
2480906d-f71e-49e2-acc8-181fb5c2f888,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.5,Bwin,Lakers -5.5,1.95,2025-11-11T00:14:04.484555,True
b15faa71-836d-4a8c-a966-91cbd25e924a,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.5,Bwin,Warriors +5.5,2.08,2025-11-11T00:14:04.484555,True
50371022-aded-4a24-b188-b575d6c35f41,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.0,Ladbrokes,Lakers -5.0,2.01,2025-11-11T00:14:04.484555,True
d078f741-d5d8-48ba-86b1-1aa64529c15b,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.0,Ladbrokes,Warriors +5.0,1.96,2025-11-11T00:14:04.484555,True
56097010-2369-43d3-a159-7290fdd089ea,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.5,Coral,Lakers -5.5,1.88,2025-11-11T00:14:04.500227,True
a966cd9b-6fce-4704-8ec4-8ff44049dbb4,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.5,Coral,Warriors +5.5,2.13,2025-11-11T00:14:04.500227,True
15452320-5233-41ab-9ae1-95cf69e990dc,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.0,Betway,Lakers -5.0,2.06,2025-11-11T00:14:04.500227,True
7ad844ef-0034-4f1c-b893-5d3709e303af,91e8fe1c-cc41-48ae-a469-91b299ef4f20,Basketball,Lakers vs Warriors,Spread,-5.0,Betway,Warriors +5.0,1.96,2025-11-11T00:14:04.500227,True
07a422f2-c081-4c55-b17c-9c48bf666ab2,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Bwin,Celtics,2.83,2025-11-11T00:14:04.500227,True
8e109623-446b-4f99-a240-c2b9b4e81a8b,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Bwin,Draw,3.55,2025-11-11T00:14:04.500227,True
8992dc24-30e7-4379-9438-dbda8e86bb23,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Bwin,Heat,2.58,2025-11-11T00:14:04.500227,True
b2dba409-a9df-4c2e-9135-84ed453252fb,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Bet365,Celtics,3.02,2025-11-11T00:14:04.500227,True
f373dd5a-804a-4d26-b5ee-3bb134625ae9,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Bet365,Draw,4.09,2025-11-11T00:14:04.500227,True
a9e5b201-0ef0-47b1-a433-ec8c77f31df6,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Bet365,Heat,2.81,2025-11-11T00:14:04.500227,True
2956e4b8-dbc2-47e5-9241-40b8b72d8be1,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Betway,Celtics,2.04,2025-11-11T00:14:04.500227,True
50faf4d2-87a7-4e6e-a697-003c9900e6da,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Betway,Draw,3.41,2025-11-11T00:14:04.500227,True
7ee6c61b-cc67-4a19-8167-d553429ae7d6,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Betway,Heat,2.17,2025-11-11T00:14:04.500227,True
215fecf3-bf6e-42cc-8f7b-69c1a6c4bece,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Unibet,Celtics,3.46,2025-11-11T00:14:04.500227,True
437e2ba5-c103-4a98-b298-b7cd18eb3e3b,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Unibet,Draw,4.01,2025-11-11T00:14:04.500227,True
b3784fd0-8030-4789-90a7-7c169640d031,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Unibet,Heat,2.43,2025-11-11T00:14:04.500227,True
da68461c-9d9a-4c04-a092-8ca2e3630c95,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Coral,Celtics,2.5,2025-11-11T00:14:04.500227,True
6f225a58-a1fa-46b1-bdd5-d55a917ccee8,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Coral,Draw,3.19,2025-11-11T00:14:04.500227,True
678352d1-dd18-439c-8f1f-40d976dd04ec,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Match Winner,,Coral,Heat,3.42,2025-11-11T00:14:04.500227,True
1e668860-d291-4ced-90c7-68d986582f81,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,Bet365,Over 220.5,2.1,2025-11-11T00:14:04.500227,True
c53e6c7f-9e95-4c31-bd02-6d77f68737c8,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,Bet365,Under 220.5,1.92,2025-11-11T00:14:04.500227,True
499b4e6b-ad9c-4cb7-9842-afea650be004,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,888sport,Over 220.5,2.09,2025-11-11T00:14:04.500227,True
873c5c3e-bb94-4d62-b2a4-6992f0bd983c,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,888sport,Under 220.5,1.9,2025-11-11T00:14:04.500227,True
2a1d7058-9e3b-40ff-82d1-bda32959886a,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,Coral,Over 220.5,1.96,2025-11-11T00:14:04.500227,True
71a27151-7fc2-417a-a0bc-b49e62e8f188,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,Coral,Under 220.5,2.05,2025-11-11T00:14:04.500227,True
581a4a7e-c3b8-46a0-b302-dd42e94c1504,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,Ladbrokes,Over 220.5,2.09,2025-11-11T00:14:04.500227,True
e770250c-22c7-4250-914f-18cc8ff46191,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,Ladbrokes,Under 220.5,1.94,2025-11-11T00:14:04.500227,True
6228c6a9-8544-4966-b563-4d0f3f35142d,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,Bwin,Over 220.5,2.15,2025-11-11T00:14:04.500227,True
1e4f5ec3-9f5f-43e6-affa-19673583dd60,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,Bwin,Under 220.5,1.89,2025-11-11T00:14:04.500227,True
04b6e6cd-bcc6-47d7-8157-f8b4fca9ba3c,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,Paddy Power,Over 220.5,1.86,2025-11-11T00:14:04.500227,True
c632913b-18d1-4d7b-9f6a-93421125e6b7,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Total Points,220.5,Paddy Power,Under 220.5,2.17,2025-11-11T00:14:04.500227,True
57680256-2ce7-42bd-bb04-bf969f7967c8,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-5.5,Ladbrokes,Celtics -5.5,2.01,2025-11-11T00:14:04.500227,True
bb1c982e-8bb9-46a1-a1df-e4d3cca16714,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-5.5,Ladbrokes,Heat +5.5,1.98,2025-11-11T00:14:04.500227,True
6d480645-7726-403c-9f38-14e5a1dc2fec,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-5.5,Coral,Celtics -5.5,2.04,2025-11-11T00:14:04.500227,True
9c7264de-c000-4705-bdce-134d2b987bee,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-5.5,Coral,Heat +5.5,1.94,2025-11-11T00:14:04.500227,True
820e4465-38ce-4125-867f-38a06d276b74,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-5.5,Bwin,Celtics -5.5,2.01,2025-11-11T00:14:04.500227,True
26dabd0d-6069-4810-a7fe-7f92f88dffba,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-5.5,Bwin,Heat +5.5,1.99,2025-11-11T00:14:04.500227,True
7ca96ce4-f3e1-44a9-9f60-2c6743f9da6a,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-5.5,Betfair,Celtics -5.5,1.95,2025-11-11T00:14:04.500227,True
72c778a2-e32f-44e1-9e3a-d3f5a4c07553,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-5.5,Betfair,Heat +5.5,2.04,2025-11-11T00:14:04.500227,True
567902c4-9438-411b-81a4-dc9144f51b12,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-4.5,888sport,Celtics -4.5,1.98,2025-11-11T00:14:04.500227,True
4d9bbb0c-366f-4423-9ffe-2a0d0f08a71f,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-4.5,888sport,Heat +4.5,2.05,2025-11-11T00:14:04.500227,True
ca698a2e-de7d-4a89-bbd1-e0c7f0dfedea,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-6.0,Paddy Power,Celtics -6.0,2.1,2025-11-11T00:14:04.500227,True
18988667-46d5-4b1b-9ba2-60393d5de00c,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-6.0,Paddy Power,Heat +6.0,1.94,2025-11-11T00:14:04.500227,True
28d9a1ca-8bde-4ebb-a17d-886241a55e5d,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-5.5,Betway,Celtics -5.5,1.94,2025-11-11T00:14:04.500227,True
03f09b2c-8dfe-4343-b377-2f1e58b47cf7,f2cdf33f-49fb-4ec0-8f08-e3aa5145f362,Basketball,Celtics vs Heat,Spread,-5.5,Betway,Heat +5.5,2.08,2025-11-11T00:14:04.500227,True
39648e13-ec02-4c79-9c3e-945635b67a8d,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Betfair,Bucks,3.05,2025-11-11T00:14:04.500227,True
ee723d0c-c339-4ea1-b7c2-d1935ca434ce,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Betfair,Draw,4.07,2025-11-11T00:14:04.500227,True
4310af1e-f146-4ef8-9947-22c9d1055f8d,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Betfair,76ers,3.1,2025-11-11T00:14:04.500227,True
cda28d60-79d6-45d6-8624-21a508b26142,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Ladbrokes,Bucks,3.28,2025-11-11T00:14:04.500227,True
1c149d54-4214-4544-9fc3-58725fa0af7e,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Ladbrokes,Draw,3.5,2025-11-11T00:14:04.500227,True
c74103cd-f58b-4ecb-8ead-ff574a0dca1c,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Ladbrokes,76ers,3.13,2025-11-11T00:14:04.500227,True
b23bd5ed-08a5-4423-8562-0b8fd2d8e454,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Coral,Bucks,3.45,2025-11-11T00:14:04.500227,True
525dc09f-6524-46df-b309-998dc51cf190,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Coral,Draw,3.37,2025-11-11T00:14:04.500227,True
19add7e4-2cec-4763-b09d-5781e2fdd657,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Coral,76ers,2.71,2025-11-11T00:14:04.500227,True
6ac80a39-b466-4e92-acbe-eac2c41355a0,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Paddy Power,Bucks,2.91,2025-11-11T00:14:04.500227,True
a730f158-9f63-4564-b011-4d8a02edfdf7,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Paddy Power,Draw,3.69,2025-11-11T00:14:04.500227,True
2904b103-dcd6-4e22-a57c-ab202baefc19,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Paddy Power,76ers,1.96,2025-11-11T00:14:04.500227,True
9c18750b-db73-4825-93c4-e3084bf8757f,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Bwin,Bucks,2.23,2025-11-11T00:14:04.500227,True
dccabcf0-7638-49d4-a4f4-24e4fb97e1fa,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Bwin,Draw,3.44,2025-11-11T00:14:04.500227,True
fa05f747-8dc0-40a5-a937-f7dc001a7b76,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Bwin,76ers,2.82,2025-11-11T00:14:04.500227,True
27d0b023-b361-4b73-a4e2-1f45ae3043f6,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Bet365,Bucks,2.92,2025-11-11T00:14:04.500780,True
9ff18c55-2e84-4c99-88f5-44c86bf375f1,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Bet365,Draw,3.38,2025-11-11T00:14:04.500780,True
e2f020c2-7b78-4bc7-9499-bf7b46927861,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,Bet365,76ers,2.29,2025-11-11T00:14:04.500780,True
578fba1a-999b-4e4d-8364-349083bc2939,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,William Hill,Bucks,2.4,2025-11-11T00:14:04.500780,True
40de7a6c-e85f-48e7-9858-49f7fdb77d7d,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,William Hill,Draw,3.32,2025-11-11T00:14:04.500780,True
397bf530-d3b8-4864-98cf-6d8831ba3f4b,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,William Hill,76ers,2.38,2025-11-11T00:14:04.500780,True
21e97f53-aa17-4ea5-8232-d3bfaf15e944,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,888sport,Bucks,3.1,2025-11-11T00:14:04.500780,True
37561b22-a06d-4a35-a593-16a954cff3d2,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,888sport,Draw,3.94,2025-11-11T00:14:04.500780,True
02ee524a-257e-4e61-b285-a0927a6305a6,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Match Winner,,888sport,76ers,2.28,2025-11-11T00:14:04.500780,True
07abb29a-3b8d-44f0-98e6-97fb07d51557,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Total Points,220.5,Ladbrokes,Over 220.5,2.1,2025-11-11T00:14:04.500780,True
c2ef9920-9b6e-4cb8-9264-db7bde819231,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Total Points,220.5,Ladbrokes,Under 220.5,1.91,2025-11-11T00:14:04.500780,True
705eeffc-eed8-4084-a84e-18b6ece0ccb9,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Total Points,220.5,Bwin,Over 220.5,1.84,2025-11-11T00:14:04.500780,True
1136c48a-3dc1-45c1-936a-0d95876275cf,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Total Points,220.5,Bwin,Under 220.5,2.21,2025-11-11T00:14:04.500780,True
72a8d6a3-6aa7-4265-9a90-f3cf33c8aec1,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Total Points,220.5,Bet365,Over 220.5,1.85,2025-11-11T00:14:04.500780,True
82bb9bfd-4cfc-4e42-a70b-e4b5f58b4a2a,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Total Points,220.5,Bet365,Under 220.5,2.14,2025-11-11T00:14:04.500780,True
c4f68ff5-d63e-4cae-8061-269bcc3cf2e1,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Total Points,220.5,William Hill,Over 220.5,2.05,2025-11-11T00:14:04.500780,True
8bddfbd3-6006-4511-a6e0-52fe5b8262a7,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Total Points,220.5,William Hill,Under 220.5,1.94,2025-11-11T00:14:04.500780,True
8d0a9691-174f-4ca7-a3b5-b38ba63a8e24,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Total Points,220.5,Paddy Power,Over 220.5,1.98,2025-11-11T00:14:04.500780,True
994b1b51-8f07-4065-9bc4-e8e4808029d0,50d784c1-62fc-4763-993b-fdc0e437fa08,Basketball,Bucks vs 76ers,Total Points,220.5,Paddy Power,Under 220.5,2.04,2025-11-11T00:14:04.500780,True
